Entry	Enzyme regulation
P23443	ENZYME REGULATION: Activation requires multiple phosphorylation events on serine/threonine residues. Activation appears to be first mediated by phosphorylation of multiple sites in the autoinhibitory domain, which facilitates phosphorylation at Thr-412, disrupting the autoinhibitory mechanism and allowing phosphorylation of Thr-252 by PDPK1. The active conformation of the kinase is believed to be stabilized by a mechanism involving three conserved phosphorylation sites located in the kinase domain activation loop (Thr-252) and in the AGC-kinase C-terminal domain (Ser-394 in the middle of the tail/linker region and Thr-412 within a hydrophobic motif at its end). Activated by mTORC1; isoform Alpha I and isoform Alpha II are sensitive to rapamycin, which inhibits activating phosphorylation at Thr-412. Activated by PDPK1. {ECO:0000269|PubMed:17446865, ECO:0000269|PubMed:19570988, ECO:0000269|PubMed:9445476}.
P23458	
P23467	
P23468	
P23469	
P23470	
P23471	
P23490	
P23497	
P23508	
P23510	
P23511	
P23515	
P23526	
P23527	
P23528	
P23560	
P23582	
P23588	
P23610	
P23634	ENZYME REGULATION: Activated by calcium/calmodulin. {ECO:0000269|PubMed:8530416}.
P23677	ENZYME REGULATION: IP3K is activated by calmodulin.
P23743	ENZYME REGULATION: Stimulated by calcium and phosphatidylserine. Phosphorylated by protein kinase C.
P23759	
P23760	
P23763	
P23769	
P23771	
P23786	
P23919	
P23921	ENZYME REGULATION: Under complex allosteric control mediated by deoxynucleoside triphosphates and ATP binding to separate specificity and activation sites on the M1 subunit. The type of nucleotide bound at the specificity site determines substrate preference. It seems probable that ATP makes the enzyme reduce CDP and UDP, dGTP favors ADP reduction and dTTP favors GDP reduction. Stimulated by ATP and inhibited by dATP binding to the activity site, the dATP inhibition is mediated by AHCYL1 which stabilizes dATP in the site. {ECO:0000269|PubMed:16376858, ECO:0000269|PubMed:1867633, ECO:0000269|PubMed:25237103}.
P23942	
P23945	
P23946	
P23975	
P24001	
P24043	
P24046	
P24071	
P24158	ENZYME REGULATION: Inhibited by phenylmethanesulfonyl fluoride (PMSF) and diisopropyl fluorophosphate (DFP). {ECO:0000269|PubMed:3198760}.
P24278	
P24298	
P24310	
P24311	
P24347	
P24385	
P24386	
P24387	
P24390	
P24394	
P24462	
P24468	
P24522	
P24530	
P24534	
P24539	
P24557	
P24588	
P24592	
P24593	
P24666	ENZYME REGULATION: Inhibited by sulfhydryl reagents.
P24723	ENZYME REGULATION: Novel PKCs (PRKCD, PRKCE, PRKCH and PRKCQ) are calcium-insensitive, but activated by diacylglycerol (DAG) and phosphatidylserine. Three specific sites; Thr-513 (activation loop of the kinase domain), Thr-656 (turn motif) and Ser-675 (hydrophobic region), need to be phosphorylated for its full activation.
P24752	ENZYME REGULATION: Activated by potassium ions, but not sodium ions. {ECO:0000269|PubMed:17371050}.
P24821	
P24844	
P24855	
P24863	
P24864	
P24903	
P24928	
P24941	ENZYME REGULATION: Phosphorylation at Thr-14 or Tyr-15 inactivates the enzyme, while phosphorylation at Thr-160 activates it (PubMed:1396589). Inhibited by 1,25-dihydroxyvitamin D(3) (1,25-(OH)(2)D(3)), AG-024322, N-(4-Piperidinyl)-4-(2,6-dichlorobenzoylamino)-1H-pyrazole-3-carboxamide (AT7519), R547 (Ro-4584820), purine, pyrimidine and pyridine derivatives, 2-aminopyrimidines, paullones, thiazo derivatives, macrocyclic quinoxalin-2-one, pyrazolo[1,5-a]-1,3,5-triazine, pyrazolo[1,5-a]pyrimidine, 2-(1-ethyl-2-hydroxyethylamino)-6-benzylamino-9-isopropylpurine (roscovitine, seliciclib and CYC202), SNS-032 (BMS-387032), triazolo[1,5-a]pyrimidines, staurosporine and olomoucine. Stimulated by MYC. Inactivated by CDKN1A (p21). {ECO:0000269|PubMed:1396589, ECO:0000269|PubMed:20147522, ECO:0000269|PubMed:28666995, ECO:0000269|PubMed:9030781, ECO:0000269|PubMed:9334743}.
P25021	
P25024	
P25025	
P25054	
P25063	
P25067	
P25089	
P25090	
P25092	
P25098	ENZYME REGULATION: In contrast to other AGC family kinases, the catalytic activity is solely regulated by the binding of substrates and ligands, not by phosphorylation of the kinase domain. {ECO:0000250|UniProtKB:P21146}.
P25100	
P25101	
P25103	
P25105	
P25106	
P25116	
P25189	
P25205	
P25208	
P25311	
P25325	ENZYME REGULATION: By oxidative stress, and thioredoxin. Under oxidative stress conditions, the catalytic cysteine site is converted to a sulfenate which inhibits the MPST enzyme activity. Reduced thioredoxin cleaves an intersubunit disulfide bond to turn on the redox switch and reactivate the enzyme. {ECO:0000250|UniProtKB:P97532}.
P25391	
P25398	
P25440	
P25445	
P25490	
P25685	
P25686	
P25705	
P25713	
P25774	
P25786	
P25787	
P25788	
P25789	
P25791	
P25800	
P25815	
P25874	ENZYME REGULATION: Has no constitutive proton transporter activity and has to be activated by long-chain fatty acids/LCFAs. Inhibited by purine nucleotides. Both purine nucleotides and LCFAs bind the cytosolic side of the transporter and directly compete to activate or inhibit it. Activated by noradrenaline and reactive oxygen species. {ECO:0000250|UniProtKB:P12242}.
P25929	
P25940	
P25942	
P25963	
P26006	
P26010	
P26012	
P26022	
P26038	ENZYME REGULATION: A head-to-tail association, of the N-terminal and C-terminal halves results in a closed conformation (inactive form) which is incapable of actin or membrane-binding. {ECO:0000250}.
P26045	
P26196	
P26232	
P26358	
P26367	
P26368	
P26371	
P26373	
P26374	
P26378	
P26436	
P26439	
P26440	
P26441	
P26447	
P26572	
P26583	
P26599	
P26639	ENZYME REGULATION: Inhibited by borrelidin (BN, IC 50 is 7 nM), which binds to 4 distinct subsites in the protein, preventing binding of all 3 substrates (PubMed:25824639). {ECO:0000269|PubMed:25824639}.
P26640	ENZYME REGULATION: Can be regulated by protein kinase C-dependent phosphorylation.
P26641	
P26651	
P26678	
P26715	
P26717	
P26718	
P26842	
P26885	ENZYME REGULATION: Inhibited by both FK506 and rapamycin.
P26927	
P26951	
P26992	
P26998	
P27037	
P27105	
P27144	
P27169	
P27216	
P27338	
P27348	
P27352	
P27361	ENZYME REGULATION: Phosphorylated by MAP2K1/MEK1 and MAP2K2/MEK2 on Thr-202 and Tyr-204 in response to external stimuli like insulin or NGF. Both phosphorylations are required for activity. This phosphorylation causes dramatic conformational changes, which enable full activation and interaction of MAPK1/ERK2 with its substrates. Dephosphorylated and inactivated by DUSP3, DUSP6 and DUSP9. {ECO:0000269|PubMed:12356731, ECO:0000269|PubMed:19060905}.
P27448	ENZYME REGULATION: Activated by phosphorylation on Thr-211. Inhibited by phosphorylation on Thr-564. {ECO:0000269|PubMed:14976552}.
P27449	
P27469	
P27482	
P27487	ENZYME REGULATION: Inhibited by GPC3 and diprotin A. {ECO:0000269|PubMed:17549790, ECO:0000269|PubMed:18708048}.
P27539	
P27540	
P27544	
P27635	
P27658	
P27694	
P27695	ENZYME REGULATION: NPM1 stimulates endodeoxyribonuclease activity on double-stranded DNA with AP sites, but inhibits endoribonuclease activity on single-stranded RNA containing AP sites.
P27701	
P27707	
P27708	ENZYME REGULATION: Allosterically regulated and controlled by phosphorylation. 5-phosphoribose 1-diphosphate (PRPP) is an activator while UMP and UTP are inhibitors of the CPSase reaction. {ECO:0000269|PubMed:11872754}.
P27797	
P27815	ENZYME REGULATION: Isoform 1, isoform 2, isoform 6 and isoform 7 are inhibited by rolipram and cilomilast. Isoform 1, isoform 2 and isoform 6 are inhibited by 4-[(3-butoxy-4-methoxyphenyl)-methyl]-2-imidazolidinone (Ro 20-1724), roflumilast and denbufylline. {ECO:0000269|PubMed:11306681, ECO:0000269|PubMed:15738310, ECO:0000269|PubMed:18095939}.
P27816	
P27824	
P27918	
P27930	
P27986	
P27987	ENZYME REGULATION: IP3K is activated by calmodulin. Form B is much more sensitive to calcium/calmodulin than form A.
P28039	
P28062	
P28065	
P28066	
P28067	
P28068	
P28069	
P28070	
P28072	
P28074	
P28161	
P28221	
P28222	
P28223	
P28288	
P28289	
P28290	
P28300	
P28324	
P28325	
P28328	
P28329	
P28330	
P28331	
P28332	
P28335	
P28336	
P28340	ENZYME REGULATION: Regulated by alteration of quaternary structure. Exhibits burst rates of DNA synthesis are about 5 times faster in the presence of POLD4 (Pol-delta4 complex) than in its absence (Pol-delta3 complex), while the affinity of the enzyme for its DNA and dNTP substrates appears unchanged. The Pol-delta3 complex is more likely to proofread DNA synthesis because it cleaves single-stranded DNA twice as fast and transfers mismatched DNA from the polymerase to the exonuclease sites 9 times faster compared to the Pol-delta3 complex. Pol-delta3 also extends mismatched primers 3 times more slowly in the absence of POLD4. The conversion of Pol-delta4 into Pol-delta3 is induced by genotoxic stress or by replication stress leading POLD4 degradation (PubMed:19074196, PubMed:20334433). Stimulated in the presence of PCNA (PubMed:11328591, PubMed:12403614, PubMed:12522211, PubMed:16510448, PubMed:24022480, PubMed:24939902). This stimulation is further increased in the presence of KCTD13/PDIP1, most probably via direct interaction between KCTD13 and POLD2 (By similarity). {ECO:0000250|UniProtKB:P28339, ECO:0000269|PubMed:11328591, ECO:0000269|PubMed:12403614, ECO:0000269|PubMed:12522211, ECO:0000269|PubMed:16510448, ECO:0000269|PubMed:19074196, ECO:0000269|PubMed:20334433, ECO:0000269|PubMed:24022480, ECO:0000269|PubMed:24939902}.
P28347	
P28356	
P28358	
P28360	
P28370	
P28472	
P28476	
P28482	ENZYME REGULATION: Phosphorylated by MAP2K1/MEK1 and MAP2K2/MEK2 on Thr-185 and Tyr-187 in response to external stimuli like insulin or NGF. Both phosphorylations are required for activity. This phosphorylation causes dramatic conformational changes, which enable full activation and interaction of MAPK1/ERK2 with its substrates. Phosphorylation on Ser-29 by SGK1 results in its activation by enhancing its interaction with MAP2K1/MEK1 and MAP2K2/MEK2. Dephosphorylated and inactivated by DUSP3, DUSP6 and DUSP9. Inactivated by pyrimidylpyrrole inhibitors. {ECO:0000269|PubMed:12356731, ECO:0000269|PubMed:19060905}.
P28562	
P28566	
P28676	
P28698	
P28702	
P28715	
P28749	
P28799	
P28827	
P28838	
P28845	
P28906	
P28907	ENZYME REGULATION: ATP inhibits the hydrolyzing activity.
P28908	
P29016	
P29017	
P29033	
P29034	
P29074	
P29083	
P29084	
P29120	
P29122	
P29144	
P29218	ENZYME REGULATION: Activity with myo-inositol monophosphate and D-galactose 1-phosphate is inhibited by Li(+), Ca(2+) and Mn(2+), but also by Mg(2+) at concentrations above 3 mM. {ECO:0000269|PubMed:17068342, ECO:0000269|PubMed:8718889, ECO:0000269|PubMed:9462881}.
P29274	
P29275	
P29279	
P29317	
P29320	
P29322	
P29323	
P29350	
P29353	
P29371	
P29372	ENZYME REGULATION: Binding to SSBP1 in mitochondria inhibits glycosylase activity in the context of a single-stranded DNA (ssDNA), but not a double-stranded DNA (dsDNA) substrates. {ECO:0000269|PubMed:23290262}.
P29373	
P29374	
P29375	ENZYME REGULATION: The inhibitors KDOAM-25, CPI-455 and others inhibits its demethylase activity, resulting to cell growth arrest in cancer cells. {ECO:0000269|PubMed:27214401, ECO:0000269|PubMed:27427228}.
P29376	
P29377	
P29400	
P29401	
P29459	
P29460	
P29466	ENZYME REGULATION: Specifically inhibited by the cowpox virus Crma protein.
P29474	ENZYME REGULATION: Stimulated by calcium/calmodulin. Inhibited by NOSIP and NOSTRIN. {ECO:0000269|PubMed:11149895, ECO:0000269|PubMed:12446846}.
P29475	ENZYME REGULATION: Stimulated by calcium/calmodulin. Inhibited by n-Nos-inhibiting protein (PIN) which may prevent the dimerization of the protein. Inhibited by NOSIP.
P29508	
P29536	
P29558	
P29590	
P29597	
P29622	
P29692	
P29728	ENZYME REGULATION: Produced as a latent enzyme which is activated by double stranded RNA (dsRNA) generated during the course of viral infection(PubMed:9880569). The dsRNA activator must be at least 15 nucleotides long, and no modification of the 2'-hydroxyl group is tolerated (PubMed:9880569). ssRNA or dsDNA do not act as activators (PubMed:9880569). Strongly inhibited by copper, iron and zinc ions (PubMed:11682059). Partially inhibited by cobalt and nickel ions (PubMed:11682059). {ECO:0000269|PubMed:11682059, ECO:0000269|PubMed:9880569}.
P29762	
P29803	ENZYME REGULATION: Pyruvate dehydrogenase activity is inhibited by phosphorylation of PDHA2; it is reactivated by dephosphorylation.
P29965	
P29966	
P29972	
P29973	
P29992	
P30038	
P30039	
P30040	
P30041	
P30042	
P30043	ENZYME REGULATION: Mesobiliverdin acts as competitve inhibitor for flavin reduction, indicating that flavin and tetrapyrrole substrates compete for the same site. {ECO:0000269|PubMed:10620517}.
P30044	
P30046	
P30047	
P30048	
P30049	
P30050	
P30084	
P30085	
P30086	
P30101	
P30153	
P30154	
P30203	
P30260	
P30273	
P30279	
P30281	
P30291	ENZYME REGULATION: Synthesis is increased during S and G2 phases, presumably by an increase in transcription; activity is decreased by phosphorylation during m phase. Protein levels fall in M phase as a result of decreased synthesis combined with degradation. Activity seems to be negatively regulated by phosphorylation upon entry into mitosis, although N-terminal phosphorylation might also regulate the protein stability via protection from proteolysis or might regulate the subcellular location.
P30301	
P30304	ENZYME REGULATION: Stimulated by B-type cyclins. Stimulated by PIM1-mediated phosphorylation.
P30305	ENZYME REGULATION: Stimulated by B-type cyclins.
P30307	
P30405	ENZYME REGULATION: Binds cyclosporin A (CsA). Is displaced by CsA from the mPTP leading to a lower open probability of the mPTP.
P30408	
P30411	
P30414	
P30419	
P30443	
P30447	
P30450	
P30453	
P30455	
P30456	
P30457	
P30459	
P30460	
P30461	
P30462	
P30464	
P30466	
P30475	
P30479	
P30480	
P30481	
P30483	
P30484	
P30485	
P30486	
P30487	
P30488	
P30490	
P30491	
P30492	
P30493	
P30495	
P30498	
P30499	
P30501	
P30504	
P30505	
P30508	
P30510	
P30511	
P30512	
P30518	
P30519	
P30520	
P30530	ENZYME REGULATION: Activated by GAS6-binding and subsequent autophosphorylation. {ECO:0000269|PubMed:15507525, ECO:0000269|PubMed:8621659}.
P30531	
P30532	
P30533	
P30536	
P30542	
P30550	
P30556	
P30559	
P30566	ENZYME REGULATION: The enzyme reaction kinetics indicate cooperativity between subunits. {ECO:0000269|PubMed:19405474, ECO:0000269|PubMed:22812634}.
P30613	ENZYME REGULATION: Allosterically activated by fructose 1,6-bisphosphate. {ECO:0000269|PubMed:11960989}.
P30622	
P30626	
P30679	
P30685	
P30711	
P30740	
P30793	ENZYME REGULATION: GTP shows a positive allosteric effect, and tetrahydrobiopterin inhibits the enzyme activity. Zinc is required for catalytic activity. Inhibited by Mg(2+). {ECO:0000269|PubMed:14717702, ECO:0000269|PubMed:16778797, ECO:0000269|PubMed:3753653}.
P30825	
P30837	
P30838	
P30872	
P30874	
P30876	
P30926	
P30939	
P30953	
P30954	
P30968	
P30988	
P30989	
P30990	
P31025	
P31040	
P31146	
P31150	
P31151	
P31152	ENZYME REGULATION: Activated by phosphorylation at Ser-186.
P31153	
P31213	
P31249	
P31260	
P31267	
P31268	
P31269	
P31270	
P31271	
P31273	
P31274	
P31275	
P31276	
P31277	
P31314	
P31321	
P31323	
P31327	ENZYME REGULATION: Requires N-acetyl-L-glutamate (NAG) as an allosteric activator. Activated by glycerol in the absence of NAG, whereas in the presence of NAG it is inhibited by increasing concentrations of glycerol. {ECO:0000269|PubMed:19754428, ECO:0000269|PubMed:23649895}.
P31350	
P31358	
P31371	
P31391	
P31415	
P31431	
P31483	
P31512	
P31513	
P31629	
P31639	
P31641	
P31644	
P31645	
P31689	
P31749	ENZYME REGULATION: Three specific sites, one in the kinase domain (Thr-308) and the two other ones in the C-terminal regulatory region (Ser-473 and Tyr-474), need to be phosphorylated for its full activation. Inhibited by pyrrolopyrimidine inhibitors like aniline triazole and spiroindoline. {ECO:0000269|PubMed:18456494, ECO:0000269|PubMed:20481595, ECO:0000269|PubMed:20810279, ECO:0000269|PubMed:21392984, ECO:0000269|PubMed:9512493, ECO:0000269|PubMed:9736715}.
P31751	ENZYME REGULATION: Two specific sites, one in the kinase domain (Thr-309) and the other in the C-terminal regulatory region (Ser-474), need to be phosphorylated for its full activation. Aminofurazans are potent AKT2 inhibitors. {ECO:0000269|PubMed:18800763, ECO:0000269|PubMed:19179070}.
P31785	
P31930	
P31937	
P31939	
P31941	
P31942	
P31943	
P31944	ENZYME REGULATION: Inhibited by caspase-1 inhibitor YVAD-FMK and the pan-caspase inhibitor VAD-FMK. {ECO:0000269|PubMed:19960512}.
P31946	
P31947	
P31948	
P31949	
P31994	
P31995	
P31997	
P32004	
P32019	
P32119	
P32121	
P32189	
P32238	
P32239	
P32241	
P32242	
P32243	
P32245	
P32246	
P32247	
P32248	
P32249	
P32297	
P32298	ENZYME REGULATION: Inhibited by heparin. {ECO:0000269|PubMed:19520868}.
P32302	
P32314	
P32320	
P32321	ENZYME REGULATION: Allosteric enzyme whose activity is greatly influenced by the end products of its metabolic pathway, dCTP and dTTP.
P32322	ENZYME REGULATION: Subject to competitive inhibition by the reaction product proline. Subject to competitive inhibition by stearoyl coenzyme A. {ECO:0000269|PubMed:16730026}.
P32418	ENZYME REGULATION: Activated by micromolar levels of Ca(2+). {ECO:0000305}.
P32455	
P32456	
P32519	
P32745	
P32754	
P32780	
P32856	
P32881	
P32926	
P32927	
P32929	ENZYME REGULATION: Inhibited by propargylglycine, trifluoroalanine and aminoethoxyvinylglycine. {ECO:0000269|PubMed:10212249, ECO:0000269|PubMed:19019829}.
P32942	
P32969	
P32970	
P32971	
P33032	
P33076	
P33121	
P33151	
P33176	
P33240	
P33241	
P33260	
P33261	
P33316	ENZYME REGULATION: Phosphorylation is necessary for activity.
P33402	ENZYME REGULATION: Activated by nitric oxide in the presence of magnesium or manganese ions.
P33527	
P33552	
P33681	
P33763	
P33764	
P33778	
P33897	
P33908	ENZYME REGULATION: Inhibited by both 1-deoxymannojirimycin and kifunensine.
